lan;län;kom;kommun;lokalid;lokal;2014-08-27;2014-08-28;2014-08-29;2014-08-30;2014-08-31;2014-09-01;2014-09-02;2014-09-03;2014-09-04;2014-09-05;2014-09-06;2014-09-07;2014-09-08;2014-09-09;2014-09-10;2014-09-11;2014-09-12;2014-09-13;2014-09-14;Totalt
06;Jönköpings län;65;Vaggeryd;9434;Särskild röstmottagning i Tofteryd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;65;Vaggeryd;9435;Särskild röstmottagning i Åker;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;65;Vaggeryd;9438;Särskild röstmottagning i Hagshult;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;80;Jönköping;10343;Solstickegatans äldreboende;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32
06;Jönköpings län;80;Jönköping;12722;Länssjukhuset Ryhov;11;33;20;0;0;40;50;48;41;60;0;0;81;100;115;108;179;0;0;886
06;Jönköpings län;80;Jönköping;13187;Tornets äldreboende;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;13
06;Jönköpings län;80;Jönköping;13188;Solgårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
06;Jönköpings län;80;Jönköping;13746;A6 köpcenter;79;128;150;112;139;136;145;186;163;211;194;339;295;411;422;476;641;745;0;4972
06;Jönköpings län;80;Jönköping;13761;Idas Skola;85;93;0;0;0;133;118;114;139;0;0;0;204;230;257;363;0;0;0;1736
06;Jönköpings län;80;Jönköping;14476;Högskolan;0;0;0;0;0;0;0;0;0;0;0;0;124;188;229;218;342;0;0;1101
06;Jönköpings län;80;Jönköping;14773;Bruksgatans äldreboende;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22
06;Jönköpings län;80;Jönköping;14989;Rådhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325;325
06;Jönköpings län;80;Jönköping;6242;Annero äldreboende;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
06;Jönköpings län;80;Jönköping;6243;Bondbergets äldreboende;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22
06;Jönköpings län;80;Jönköping;6244;Vilhelmsro äldreboende;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;31
06;Jönköpings län;80;Jönköping;6245;Stattutgatans äldreboende;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;39
06;Jönköpings län;80;Jönköping;6246;Dundrets äldreboende;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;26
06;Jönköpings län;80;Jönköping;6247;Ekåsens seniorboende;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;20
06;Jönköpings län;80;Jönköping;6248;Fridhälls äldreboende;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;25
06;Jönköpings län;80;Jönköping;6249;Gjutarens äldreboende;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22
06;Jönköpings län;80;Jönköping;6250;Gränna äldreboende;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
06;Jönköpings län;80;Jönköping;6251;Hammargårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14
06;Jönköpings län;80;Jönköping;6252;Havsörnens äldreboende;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14
06;Jönköpings län;80;Jönköping;6254;Junegårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24
06;Jönköpings län;80;Jönköping;6255;Kavlagårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17
06;Jönköpings län;80;Jönköping;6256;Kristinedals äldreboende;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;30
06;Jönköpings län;80;Jönköping;6257;Kärrhökens äldreboende;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;20
06;Jönköpings län;80;Jönköping;6258;Kålgårdens servicehus;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;43
06;Jönköpings län;80;Jönköping;6259;Lindgården;0;0;0;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;53
06;Jönköpings län;80;Jönköping;6260;Lärlingens äldreboende;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;29
06;Jönköpings län;80;Jönköping;6261;Mogården;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
06;Jönköpings län;80;Jönköping;6262;Rosendala äldreboende;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;28
06;Jönköpings län;80;Jönköping;6263;Rosengårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32
06;Jönköpings län;80;Jönköping;6264;Skärstadals äldreboende;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;12
06;Jönköpings län;80;Jönköping;6265;Smedjegården;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
06;Jönköpings län;80;Jönköping;6266;Torpa seniorboende;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;41
06;Jönköpings län;80;Jönköping;6267;Trädgårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;23
06;Jönköpings län;80;Jönköping;6269;Västerhälls äldreboende;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;13
06;Jönköpings län;80;Jönköping;6271;Österängens äldreboende;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;16
06;Jönköpings län;80;Jönköping;6272;Öxnebacka äldreboende;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32
06;Jönköpings län;80;Jönköping;6273;Öxnehaga seniorboende;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;7
06;Jönköpings län;80;Jönköping;9142;Stadsbiblioteket;125;180;196;127;147;229;251;197;224;218;221;283;435;449;520;655;766;467;223;5913
06;Jönköpings län;80;Jönköping;9143;Juneporten;171;204;197;0;0;196;216;195;205;225;0;0;302;344;418;520;661;468;0;4322
06;Jönköpings län;80;Jönköping;9145;Biblioteket Huskvarna;151;222;170;151;0;256;260;274;253;266;212;0;516;515;523;641;551;453;0;5414
06;Jönköpings län;80;Jönköping;9147;Biblioteket Bankeryd;64;61;41;0;0;86;90;100;109;82;0;0;207;182;216;221;161;0;0;1620
06;Jönköpings län;80;Jönköping;9149;Bottnaryds skola;0;17;0;0;0;0;40;0;30;0;0;0;0;58;0;71;0;0;0;216
06;Jönköpings län;80;Jönköping;9151;Biblioteket Gränna;40;45;30;0;0;79;62;77;75;34;0;0;172;149;190;158;85;0;0;1196
06;Jönköpings län;80;Jönköping;9152;Landsjöskolans huvudentré;0;0;0;0;0;37;0;51;0;0;0;0;78;0;62;0;0;0;0;228
06;Jönköpings län;80;Jönköping;9156;Biblioteket Lekeryd;7;0;15;0;0;13;0;48;0;15;0;0;61;0;78;0;62;0;0;299
06;Jönköpings län;80;Jönköping;9163;Biblioteket Norrahammar;56;0;48;0;0;66;0;116;0;47;0;0;130;0;198;0;88;0;0;749
06;Jönköpings län;80;Jönköping;9164;Biblioteket Råslätt;77;82;64;56;0;106;97;75;91;50;88;0;151;176;178;209;159;252;0;1911
06;Jönköpings län;80;Jönköping;9165;Biblioteket Taberg;39;0;38;0;0;79;0;109;0;64;0;0;170;0;210;0;107;0;0;816
06;Jönköpings län;80;Jönköping;9166;Biblioteket Tenhult;18;32;14;0;0;43;30;59;38;23;0;0;119;87;144;93;65;0;0;765
06;Jönköpings län;80;Jönköping;9167;Biblioteket Visingsö;0;10;0;0;0;38;0;0;12;0;0;0;82;0;0;47;0;0;0;189
06;Jönköpings län;80;Jönköping;9168;Biblioteket Ödestugu;0;0;0;0;0;16;0;10;0;2;0;0;9;0;13;0;3;0;0;53
06;Jönköpings län;80;Jönköping;9169;Biblioteket Österängen;35;31;41;8;0;49;39;67;30;26;0;0;72;58;101;76;77;0;0;710
06;Jönköpings län;80;Jönköping;9381;Örserums skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;220
06;Jönköpings län;80;Jönköping;9382;Järsnäs gamla skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;178
06;Jönköpings län;80;Jönköping;9384;Svarttorps församlingsgård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;243
06;Jönköpings län;80;Jönköping;9391;Ödestugu skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;166
06;Jönköpings län;80;Jönköping;9394;Öggestorps församlingsgård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;128
06;Jönköpings län;80;Jönköping;9395;Järstorps församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;120
06;Jönköpings län;80;Jönköping;9396;N Unnaryds församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;158
06;Jönköpings län;80;Jönköping;9407;Biblioteket Öxnehaga;29;37;32;0;0;50;52;49;57;21;0;0;125;72;82;73;74;0;0;753
06;Jönköpings län;82;Nässjö;10819;Stadshuset, Nässjö;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;197
06;Jönköpings län;82;Nässjö;10922;Parkgården;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
06;Jönköpings län;82;Nässjö;12789;Brinellgymnasiet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;25;0;0;57
06;Jönköpings län;82;Nässjö;13514;Sandsjöfors skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;90
06;Jönköpings län;82;Nässjö;13515;Ängs skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;196
06;Jönköpings län;82;Nässjö;6280;Björkliden;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;20
06;Jönköpings län;82;Nässjö;6281;Ekbackagården;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11
06;Jönköpings län;82;Nässjö;6282;Skogsborg;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
06;Jönköpings län;82;Nässjö;6283;Malmåkra;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
06;Jönköpings län;82;Nässjö;6284;Forsbacka;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
06;Jönköpings län;82;Nässjö;8705;Medborgarkontoret Nässjö;183;231;162;0;0;324;289;226;387;253;0;0;539;518;460;540;651;483;0;5246
06;Jönköpings län;82;Nässjö;8706;Medborgarkontoret Anneberg;15;26;10;0;0;15;21;20;27;17;0;0;49;32;41;42;44;52;0;411
06;Jönköpings län;82;Nässjö;8707;Medborgarkontoret Bodafors;21;17;35;0;0;27;50;45;38;46;0;0;79;99;106;98;112;77;0;850
06;Jönköpings län;82;Nässjö;8708;Medborgarkontoret Forserum;26;19;15;0;0;45;42;43;37;28;0;0;63;90;65;85;77;77;0;712
06;Jönköpings län;82;Nässjö;8709;Medborgarkontoret Malmbäck;6;10;13;0;0;22;12;20;14;19;0;0;29;44;33;47;41;25;0;335
06;Jönköpings län;82;Nässjö;9206;34:an, Ormaryd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130
06;Jönköpings län;82;Nässjö;9207;Stubben, Solberga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;120
06;Jönköpings län;82;Nässjö;9208;Bringetofta församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;88
06;Jönköpings län;82;Nässjö;9209;Regnbågens förskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;122
06;Jönköpings län;82;Nässjö;9210;Almesåkra församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25
06;Jönköpings län;82;Nässjö;9211;Mumindalens förskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;111
06;Jönköpings län;83;Värnamo;13311;Rörstorpsgården;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;26
06;Jönköpings län;83;Värnamo;14122;Värnamo kommuns Bokbuss;0;0;0;0;0;11;11;15;7;0;0;0;13;15;15;9;0;0;0;96
06;Jönköpings län;83;Värnamo;14711;Swedbank i Bredaryd;0;0;0;0;0;0;0;0;0;0;0;0;68;95;0;212;0;0;0;375
06;Jönköpings län;83;Värnamo;6285;Västrabo;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10
06;Jönköpings län;83;Värnamo;6287;Värnamo Sjukhus;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
06;Jönköpings län;83;Värnamo;6296;Östrabo;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10
06;Jönköpings län;83;Värnamo;6297;Linneberg;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24
06;Jönköpings län;83;Värnamo;7962;Värnamo stadsbibliotek;134;185;222;99;0;250;217;252;275;268;187;0;478;555;545;665;750;431;172;5685
06;Jönköpings län;83;Värnamo;9808;Biblioteket i Rydaholm;0;0;0;0;0;46;0;74;18;0;0;0;86;0;113;57;0;0;0;394
06;Jönköpings län;84;Sävsjö;12824;Kulturhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8
06;Jönköpings län;84;Sävsjö;13546;Rörviks skola;2;10;10;0;0;5;6;11;8;6;0;0;20;12;24;22;31;0;0;167
06;Jönköpings län;84;Sävsjö;14366;Mötesplats Sävsjö (Turistbyrån);13;35;78;24;0;62;83;73;45;90;59;0;202;204;157;190;270;143;0;1728
06;Jönköpings län;84;Sävsjö;8264;Vrigstad Wärdshus;4;20;9;0;0;16;11;13;14;21;0;0;25;31;34;70;56;0;0;324
06;Jönköpings län;84;Sävsjö;8265;Södergården;0;1;8;0;0;15;13;13;10;11;0;0;30;22;34;43;30;0;0;230
06;Jönköpings län;85;Vetlanda;10319;ICA Nära Korsberga;1;8;15;1;0;13;15;5;11;16;7;0;38;37;28;47;33;29;0;304
06;Jönköpings län;85;Vetlanda;10320;ICA Nära Brobyhallen;12;9;0;6;12;12;10;20;15;20;15;18;46;41;39;71;57;57;48;508
06;Jönköpings län;85;Vetlanda;10380;Vetlanda stadshus;102;139;155;91;0;172;228;219;209;279;145;105;354;447;514;573;656;261;166;4815
06;Jönköpings län;85;Vetlanda;13071;Nävelsjö röstmottagningsställe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;85;Vetlanda;13073;Fröderyds röstmottagningsställe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;85;Vetlanda;13074;Karlstorps röstmottagningsställe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
06;Jönköpings län;85;Vetlanda;13622;Ramkvilla röstmottagningsställe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;85;Vetlanda;13747;Näshult röstmottagningsställe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
06;Jönköpings län;85;Vetlanda;13755;Konsum Ekenässjön;13;8;9;3;11;19;22;9;22;23;20;14;34;40;52;36;47;43;33;458
06;Jönköpings län;85;Vetlanda;13848;Ädelfors folkhögskola;3;8;6;3;2;2;1;7;10;9;15;9;10;21;24;26;44;0;0;200
06;Jönköpings län;85;Vetlanda;13849;Njudungsgymnasiet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;26
06;Jönköpings län;85;Vetlanda;14342;Myresjö röstmottagningsställe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;85;Vetlanda;14343;Skede röstmottagningsställe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
06;Jönköpings län;85;Vetlanda;14887;Bokbussen;0;0;3;0;0;0;0;0;0;6;0;0;0;0;0;0;5;0;0;14
06;Jönköpings län;85;Vetlanda;6309;Norrgårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
06;Jönköpings län;85;Vetlanda;6310;Kvarngården;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
06;Jönköpings län;85;Vetlanda;6312;Ekebogårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11
06;Jönköpings län;85;Vetlanda;6313;Brobygårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
06;Jönköpings län;85;Vetlanda;6314;Bäckagården;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10
06;Jönköpings län;85;Vetlanda;6315;Österängs äldreboende;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8
06;Jönköpings län;85;Vetlanda;6316;Österlidens äldreboende;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
06;Jönköpings län;85;Vetlanda;6317;Vilans äldreboende;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
06;Jönköpings län;85;Vetlanda;6318;Mogärde äldreboende;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17
06;Jönköpings län;85;Vetlanda;8380;Tomasgårdens Äldreboende;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17
06;Jönköpings län;85;Vetlanda;8381;Bäckaby röstmottagningsställe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;86;Eksjö;14069;Marieberg;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;31
06;Jönköpings län;86;Eksjö;14070;Mogården;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;26
06;Jönköpings län;86;Eksjö;14979;Hjältevad Brandstation;0;0;15;0;0;14;0;0;0;19;0;0;31;0;11;0;32;0;0;122
06;Jönköpings län;86;Eksjö;6319;Almgården;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32
06;Jönköpings län;86;Eksjö;6324;Höglandssjukhuset;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;30
06;Jönköpings län;86;Eksjö;9642;Eksjö Stadshus;72;0;122;0;0;191;167;171;146;198;0;0;287;277;300;483;366;207;0;2987
06;Jönköpings län;86;Eksjö;9643;Emilkraften;0;0;23;0;0;28;0;40;0;69;0;0;0;129;47;92;77;43;0;548
06;Jönköpings län;86;Eksjö;9644;Ingatorp, Solgården;0;0;1;0;0;5;0;0;0;22;0;0;16;0;33;0;23;0;0;100
06;Jönköpings län;86;Eksjö;9646;Bruzaholms Folkets Hus;0;0;22;0;0;9;0;0;0;16;0;0;22;0;14;0;39;0;0;122
06;Jönköpings län;87;Tranås;12978;Stadshuset;64;151;74;0;0;67;84;62;62;65;60;87;131;154;170;141;180;153;98;1803
06;Jönköpings län;87;Tranås;14714;Tranås Direkt;61;131;169;103;0;168;218;224;148;218;118;56;273;334;335;375;497;216;0;3644
07;Kronobergs län;60;Uppvidinge;10167;Kommunhuset, Åseda;20;12;14;0;0;18;21;29;25;26;0;0;45;59;64;48;95;44;10;530
07;Kronobergs län;60;Uppvidinge;10168;Biblioteket, Norrhult;0;25;0;0;0;38;0;0;39;0;0;0;94;0;0;71;0;0;0;267
07;Kronobergs län;60;Uppvidinge;10174;Fröseke Folkets Hus och park;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;111
07;Kronobergs län;60;Uppvidinge;10300;Biblioteket, Lenhovda;25;20;0;0;0;40;0;109;43;0;0;0;90;0;179;47;0;0;0;553
07;Kronobergs län;60;Uppvidinge;10301;Biblioteket, Alstermo;13;0;0;0;0;32;0;25;0;0;0;0;45;0;0;0;0;0;0;115
07;Kronobergs län;60;Uppvidinge;12968;Degeln, Älghult;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;252
07;Kronobergs län;60;Uppvidinge;12971;Biblioteket, Åseda;4;13;0;0;0;7;11;13;38;0;0;0;17;32;30;70;0;0;0;235
07;Kronobergs län;60;Uppvidinge;14059;Biblioteket Älghult;0;0;0;0;0;0;23;0;0;0;0;0;0;50;111;0;0;0;0;184
07;Kronobergs län;60;Uppvidinge;14487;Smedsgård;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;12
07;Kronobergs län;60;Uppvidinge;14965;Gymnasiebiblioteket;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;3;0;0;0;7
07;Kronobergs län;60;Uppvidinge;6328;Lingården;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;9
07;Kronobergs län;60;Uppvidinge;6330;Olofsgården;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;16
07;Kronobergs län;60;Uppvidinge;6331;Solgården;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;23
07;Kronobergs län;60;Uppvidinge;6332;Storgården;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
07;Kronobergs län;61;Lessebo;12325;Lessebo Bibliotek;34;50;43;29;0;66;49;68;47;66;35;0;101;129;78;69;117;61;0;1042
07;Kronobergs län;61;Lessebo;6333;Berghälla Servicehus;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22
07;Kronobergs län;61;Lessebo;6334;Sjöglimten;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;20
07;Kronobergs län;61;Lessebo;6335;Kosta Servichus;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24
07;Kronobergs län;61;Lessebo;6336;Furugårdens Servicehus;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
07;Kronobergs län;61;Lessebo;8677;Kommunhuset Lessebo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21
07;Kronobergs län;61;Lessebo;9429;Hovmantorps Bibliotek;32;38;26;0;0;62;48;25;39;48;0;0;104;90;42;80;96;0;0;730
07;Kronobergs län;61;Lessebo;9436;Kosta Bibliotek;0;17;0;0;0;0;49;0;25;0;0;0;0;44;0;28;0;0;0;163
07;Kronobergs län;61;Lessebo;9437;Skruvs Bibliotek;9;0;0;0;0;19;0;22;0;0;0;0;30;0;18;0;0;0;0;98
07;Kronobergs län;63;Tingsryd;10085;ICA Nära Ryd;11;11;17;12;0;27;34;20;24;29;15;34;39;51;57;76;88;29;0;574
07;Kronobergs län;63;Tingsryd;10086;Lindgrens Bygg & Järn;9;19;0;14;0;19;20;22;20;44;4;0;45;55;44;56;51;32;0;454
07;Kronobergs län;63;Tingsryd;10087;ICA Nära Väckelsång;8;10;6;2;3;14;13;16;15;18;6;10;17;24;24;43;38;29;0;296
07;Kronobergs län;63;Tingsryd;10088;Matöppet Linneryd;10;11;16;7;3;6;15;14;14;15;9;3;25;31;28;39;35;13;0;294
07;Kronobergs län;63;Tingsryd;10089;Matöppet Rävemåla;0;6;5;0;1;6;7;6;12;6;9;2;26;18;21;32;33;19;0;209
07;Kronobergs län;63;Tingsryd;10090;Bil- & Husvagnsservice i Konga AB;0;5;7;0;0;7;18;4;1;10;7;6;23;20;29;14;25;17;0;193
07;Kronobergs län;63;Tingsryd;10099;Kommunhuset;17;32;38;0;0;83;58;58;58;62;0;0;154;102;105;104;179;110;21;1181
07;Kronobergs län;63;Tingsryd;13149;Linnerydskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07;Kronobergs län;63;Tingsryd;14168;Tingsryds kommuns mobila vallokal;0;0;0;0;2;0;0;0;0;0;0;0;0;14;0;0;0;0;0;16
07;Kronobergs län;63;Tingsryd;6338;Ekeliden;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
07;Kronobergs län;63;Tingsryd;6339;Lindegården;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
07;Kronobergs län;63;Tingsryd;6340;Äppelgården;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;12
07;Kronobergs län;63;Tingsryd;6341;Solängen;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8
07;Kronobergs län;63;Tingsryd;6342;Ekbacka Sjukhem;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
07;Kronobergs län;63;Tingsryd;6343;Älmegården;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
07;Kronobergs län;63;Tingsryd;6344;Solhaga;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
07;Kronobergs län;63;Tingsryd;6345;Tingsgården;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;25
07;Kronobergs län;64;Alvesta;8151;Moheda bibliotek;0;45;26;0;0;68;56;0;83;31;0;0;106;85;0;215;80;0;0;795
07;Kronobergs län;64;Alvesta;8152;Vislanda bibliotek;27;34;19;0;0;56;17;47;62;28;0;0;123;39;100;155;69;0;0;776
07;Kronobergs län;64;Alvesta;8153;Alvesta bibliotek;70;84;21;60;0;129;127;123;134;59;71;0;254;244;248;340;234;191;57;2446
07;Kronobergs län;65;Älmhult;12548;Solhem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;9
07;Kronobergs län;65;Älmhult;6351;Almgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;39
07;Kronobergs län;65;Älmhult;6352;Solgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;43
07;Kronobergs län;65;Älmhult;6353;Ekebo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;15
07;Kronobergs län;65;Älmhult;6354;Nicklagården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;35
07;Kronobergs län;65;Älmhult;6355;Per Hörbergsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3
07;Kronobergs län;65;Älmhult;9509;Kommunhuset;80;85;87;0;0;129;108;90;128;108;0;0;116;129;150;191;322;0;91;1814
07;Kronobergs län;65;Älmhult;9512;Älmhults bibliotek;46;65;34;0;0;106;74;90;82;65;91;0;126;164;188;212;143;205;0;1691
07;Kronobergs län;65;Älmhult;9514;Diö filialbibliotek;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;77
07;Kronobergs län;65;Älmhult;9517;Eneryda filialbibliotek;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;0;0;0;136
07;Kronobergs län;65;Älmhult;9682;Hallaryds filialbibliotek;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;98
07;Kronobergs län;65;Älmhult;9683;Handelsboden i Häradsbäck;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;0;0;0;96
