LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;LOKALID;LOKAL;2022-08-24 00:00:00;2022-08-25 00:00:00;2022-08-26 00:00:00;2022-08-27 00:00:00;2022-08-28 00:00:00;2022-08-29 00:00:00;2022-08-30 00:00:00;2022-08-31 00:00:00;2022-09-01 00:00:00;2022-09-02 00:00:00;2022-09-03 00:00:00;2022-09-04 00:00:00;2022-09-05 00:00:00;2022-09-06 00:00:00;2022-09-07 00:00:00;2022-09-08 00:00:00;2022-09-09 00:00:00;2022-09-10 00:00:00;2022-09-11 00:00:00;TOTAL
19;Västmanlands län;81;Sala;100009197;Björkgården, Västerfärnebo;0;0;0;0;0;0;0;36;39;27;31;0;34;48;63;66;74;51;0;469
19;Västmanlands län;81;Sala;100009198;Stadsbiblioteket, Sala;263;221;195;97;72;349;313;307;274;302;205;252;497;490;548;632;694;494;377;6582
19;Västmanlands län;81;Sala;100009199;Möklintagården;0;0;0;0;0;0;0;30;25;15;13;0;16;18;25;28;19;34;0;223
19;Västmanlands län;81;Sala;100009200;Ransta Nästa;0;0;0;0;0;0;0;37;40;24;27;0;48;38;54;43;72;69;0;452
19;Västmanlands län;81;Sala;100009201;Kriminalvårdsanstalten Salberga;0;0;0;0;0;0;0;77;0;0;0;0;0;0;82;0;0;0;0;159
19;Västmanlands län;81;Sala;100009202;Rättspsykiatri Västmanland;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;14
19;Västmanlands län;82;Fagersta;100009203;Fagersta bibliotek;158;149;127;43;69;164;144;153;184;172;88;83;257;264;321;308;439;185;132;3440
19;Västmanlands län;82;Fagersta;100009204;Sveasalongen;0;0;0;0;0;106;73;69;64;67;0;0;113;79;123;124;123;0;0;941
19;Västmanlands län;82;Fagersta;100009205;Sockenstugan, Västervåla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;134
19;Västmanlands län;82;Fagersta;100655905;Sundbo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
19;Västmanlands län;83;Köping;100009206;Himmeta skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;144
19;Västmanlands län;83;Köping;100009207;Rådhuset;139;237;132;117;74;106;106;106;142;95;133;186;102;153;137;282;223;387;269;3126
19;Västmanlands län;83;Köping;100009208;Kolsva bibliotek;32;53;52;0;0;110;27;38;45;34;0;0;165;78;100;87;123;0;0;944
19;Västmanlands län;83;Köping;100009210;Västra Skedvi Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;87
19;Västmanlands län;83;Köping;100009211;Odensvigården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;118
19;Västmanlands län;83;Köping;100060996;Big Inn köpcentrum;168;170;164;0;0;245;266;220;279;279;0;0;413;447;483;500;653;0;0;4287
19;Västmanlands län;83;Köping;100062097;Sorbygården;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;27
19;Västmanlands län;83;Köping;100062104;Ekliden;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4
19;Västmanlands län;83;Köping;100062110;Ängslund-Hagaberg;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;18
19;Västmanlands län;83;Köping;100062113;Nygården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;25
19;Västmanlands län;84;Arboga;100009212;Medåker, Klockargården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;214
19;Västmanlands län;84;Arboga;100009213;Arboga stadsbibliotek;206;180;136;53;50;226;228;219;198;156;128;124;392;389;386;450;362;283;99;4265
19;Västmanlands län;84;Arboga;100009214;Trädgården;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10
19;Västmanlands län;84;Arboga;100009215;Strandgården;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;15
19;Västmanlands län;84;Arboga;100060906;Åspegeln;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;12
19;Västmanlands län;84;Arboga;100060909;Götgården;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;12
19;Västmanlands län;84;Arboga;100060912;Strömsborg;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;18
20;Dalarnas län;21;Vansbro;100009216;Biblioteket i Dala-Järna;0;70;0;0;0;0;0;0;154;0;0;0;0;0;0;287;0;0;0;511
20;Dalarnas län;21;Vansbro;100009217;Berghedens skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
20;Dalarnas län;21;Vansbro;100009218;Nederborgs skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
20;Dalarnas län;21;Vansbro;100009220;Församlingshemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
20;Dalarnas län;21;Vansbro;100009221;Foajén i Medborgarhuset;37;40;33;29;23;57;63;54;63;82;77;86;134;128;175;150;262;243;25;1761
20;Dalarnas län;23;Malung-Sälen;100009222;Skålmogårdens äldreboende;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61
20;Dalarnas län;23;Malung-Sälen;100009223;Malungs bibliotek;111;114;128;77;0;137;112;174;139;158;103;0;202;229;254;246;272;171;0;2627
20;Dalarnas län;23;Malung-Sälen;100009224;Malung-Sälens gymnasieskola;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;13
20;Dalarnas län;23;Malung-Sälen;100009225;Tyngsjö bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;49
20;Dalarnas län;23;Malung-Sälen;100009226;Öje centrumhus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;65
20;Dalarnas län;23;Malung-Sälen;100009227;Förskolan/skolan Sörsjön;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36
20;Dalarnas län;23;Malung-Sälen;100009228;Sälens bibliotek;54;35;30;29;0;48;58;51;54;54;57;0;125;122;130;87;167;109;0;1210
20;Dalarnas län;23;Malung-Sälen;100009229;Kommunkontoret;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;46
20;Dalarnas län;23;Malung-Sälen;100009230;Rörbäcksnäs skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;87
20;Dalarnas län;23;Malung-Sälen;100581750;Lima MS klubblokal;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;71
20;Dalarnas län;26;Gagnef;100009233;Biblioteket Mockfjärd;32;0;0;0;0;95;0;0;50;0;0;0;123;0;0;81;0;0;0;381
20;Dalarnas län;26;Gagnef;100009234;Biblioteket Dala-Floda;0;0;0;0;0;37;45;0;0;0;0;0;29;86;0;0;0;0;0;197
20;Dalarnas län;26;Gagnef;100051762;IOGT-NTO Björbo;0;30;0;0;0;0;0;25;54;0;0;0;48;0;36;0;79;0;0;272
20;Dalarnas län;26;Gagnef;100051780;Adelborg, Lindberghallen Djurås;57;74;68;43;58;79;101;76;99;112;107;125;139;184;193;207;317;280;78;2397
20;Dalarnas län;26;Gagnef;100051790;Aktivitetshuset Gagnef;0;0;34;0;0;0;0;52;0;50;0;0;0;69;0;95;0;0;0;300
20;Dalarnas län;29;Leksand;100009235;Siljansnäs sockenstuga;41;0;27;0;0;32;0;68;0;36;0;0;63;0;140;0;109;0;0;516
20;Dalarnas län;29;Leksand;100009236;Kommunhuset;86;47;51;0;44;94;95;71;120;159;0;128;151;303;187;370;316;0;235;2457
20;Dalarnas län;29;Leksand;100009237;Sockenstugan, Djura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;223;223
20;Dalarnas län;29;Leksand;100009238;Insjöns bibliotek;0;55;0;0;0;0;88;0;127;0;0;0;0;206;0;216;0;0;0;692
20;Dalarnas län;29;Leksand;100009239;Leksands bibliotek;47;117;91;35;0;83;99;90;91;123;160;0;158;165;180;169;201;222;0;2031
20;Dalarnas län;31;Rättvik;100009240;Stiernhööksgymnasiet;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;32
20;Dalarnas län;31;Rättvik;100009241;Kulturhuset;111;156;132;77;68;172;174;220;225;257;108;114;291;343;385;384;553;328;159;4257
20;Dalarnas län;31;Rättvik;100009242;Ore bibliotek;0;50;0;0;0;0;0;0;129;0;0;0;0;0;0;169;0;0;0;348
20;Dalarnas län;31;Rättvik;100045464;Bingsjö bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;54
20;Dalarnas län;34;Orsa;100009243;Kommunhuset/Tingshuset;69;98;85;34;37;114;100;109;127;117;49;52;216;145;242;331;282;131;86;2424
20;Dalarnas län;39;Älvdalen;100009244;Särnakontoret;0;26;0;0;0;0;52;0;34;0;50;0;0;84;0;58;0;52;0;356
20;Dalarnas län;39;Älvdalen;100009245;Storsäterns skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;54
20;Dalarnas län;39;Älvdalen;100009246;Gördalens bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19
20;Dalarnas län;39;Älvdalen;100009247;Kommunalkontoret i Idre;23;0;0;0;23;37;0;53;0;0;0;42;58;0;128;0;0;0;0;364
20;Dalarnas län;39;Älvdalen;100009248;Kommunhuset i Älvdalen;35;53;74;41;0;63;147;53;150;94;99;0;101;239;106;300;174;163;0;1892
20;Dalarnas län;39;Älvdalen;100009249;Idre kulturhus, stora salen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22
20;Dalarnas län;39;Älvdalen;100009250;Drevdagen Restaurang Fjällbjörken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32
20;Dalarnas län;39;Älvdalen;100009251;Folkets Hus Nornäs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26
20;Dalarnas län;39;Älvdalen;100637982;Kyrkbacksgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11
20;Dalarnas län;61;Smedjebacken;100009252;Gubbo Folkets Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;63
20;Dalarnas län;61;Smedjebacken;100009253;Malingsbo Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;52
20;Dalarnas län;61;Smedjebacken;100009254;Söderbärke Folkets Hus;49;0;66;25;0;61;0;77;0;74;56;0;137;0;133;0;103;96;15;892
20;Dalarnas län;61;Smedjebacken;100009255;Biblioteket Smedjebacken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19
20;Dalarnas län;61;Smedjebacken;100009256;Snöåns Bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34
20;Dalarnas län;61;Smedjebacken;100009257;Kommunhuset Smedjebacken;92;143;106;15;49;164;153;170;137;163;57;74;213;268;263;264;364;137;0;2832
20;Dalarnas län;62;Mora;100009258;Konsum Sollerön;21;23;11;24;29;22;10;16;27;46;37;41;34;55;55;77;97;117;0;742
20;Dalarnas län;62;Mora;100009259;Garsås bygdegård (11 sep kl. 14-17);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;62
20;Dalarnas län;62;Mora;100009260;Andreasgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;93
20;Dalarnas län;62;Mora;100009261;Venjans kommunhus (11 sep kl. 14-17);0;10;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;18
20;Dalarnas län;62;Mora;100009263;Oxbergsgården (11 sep kl. 14-17);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;66
20;Dalarnas län;62;Mora;100009264;Tempo i Venjan;6;0;9;5;0;11;13;0;10;7;5;0;15;7;12;17;28;16;78;239
20;Dalarnas län;62;Mora;100009265;Handlarn i Våmhus;16;12;31;13;21;17;38;24;33;35;20;36;30;40;63;74;118;144;0;765
20;Dalarnas län;62;Mora;100009266;Mora bibliotek;136;169;168;122;0;303;280;329;345;369;196;0;425;482;490;504;517;238;0;5073
20;Dalarnas län;62;Mora;100009267;Siknäs bygdegård (11 Sep kl. 14-17);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;61
20;Dalarnas län;80;Falun;100009268;Falu lasarett;42;60;0;0;0;67;79;84;111;0;0;0;158;149;171;305;0;0;0;1226
20;Dalarnas län;80;Falun;100009269;Träffpunkt Hosjö (Hosjögården);28;28;0;0;0;0;87;23;65;0;0;0;0;180;55;88;0;0;0;554
20;Dalarnas län;80;Falun;100009270;Grycksbo Bystuga;0;73;0;0;0;64;0;0;80;0;0;0;74;0;0;113;0;0;0;404
20;Dalarnas län;80;Falun;100009271;Bjursås Bibliotek;47;34;0;0;0;93;53;92;0;0;0;0;197;162;201;0;0;0;0;879
20;Dalarnas län;80;Falun;100009272;Envikens Sockenstuga;0;44;0;0;0;64;0;0;79;0;0;0;87;0;0;147;0;0;0;421
20;Dalarnas län;80;Falun;100009273;Svärdsjö Bibliotek;0;87;0;0;0;86;89;0;123;0;0;0;176;121;0;0;0;0;0;682
20;Dalarnas län;80;Falun;100009274;Sågmyra IOGT/NTO;0;34;0;0;0;26;0;0;42;0;0;0;49;0;0;64;0;0;0;215
20;Dalarnas län;80;Falun;100009275;Vika församlingshem;13;0;0;0;0;46;0;23;52;0;0;0;68;0;46;99;0;0;0;347
20;Dalarnas län;80;Falun;100009276;Stadsbiblioteket, Falun;457;510;346;220;0;531;572;541;547;629;457;0;970;1030;1306;1389;1505;864;1;11875
20;Dalarnas län;80;Falun;100009277;Kontaktcenter Falu kommun;0;8;0;0;116;0;0;0;22;0;0;188;0;0;0;108;0;0;277;719
20;Dalarnas län;80;Falun;100009278;Åsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;176
20;Dalarnas län;80;Falun;100009279;Toftaskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
20;Dalarnas län;80;Falun;100009280;Sundborns PRO-lokal;0;29;0;0;0;47;0;0;60;0;0;0;97;0;0;99;0;0;0;332
20;Dalarnas län;81;Borlänge;100009281;Idkerbergets Folkets Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;49;0;0;0;121
20;Dalarnas län;81;Borlänge;100009282;PRO-lokalen, Domnarvets centrum;0;0;0;0;0;0;0;0;0;0;0;0;120;100;83;101;135;0;0;539
20;Dalarnas län;81;Borlänge;100009283;Hagalundshuset;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;21
20;Dalarnas län;81;Borlänge;100009284;Tunagården;0;0;0;0;0;0;0;0;0;0;0;0;97;66;79;96;119;0;0;457
20;Dalarnas län;81;Borlänge;100009285;Åkershem;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6
20;Dalarnas län;81;Borlänge;100009286;Stadshuset Borlänge kommun;166;165;124;0;0;161;133;129;144;121;69;0;190;204;251;282;420;382;289;3230
20;Dalarnas län;81;Borlänge;100009287;Stadsbiblioteket;179;187;121;0;0;210;180;173;163;171;84;0;258;326;335;363;452;262;0;3464
20;Dalarnas län;81;Borlänge;100009288;Forum Kvarnsveden;0;0;0;0;0;148;105;103;105;147;0;0;168;173;191;203;222;0;0;1565
20;Dalarnas län;81;Borlänge;100009289;Tjärnahuset;0;0;0;0;0;39;15;11;5;18;0;0;12;22;28;38;49;0;0;237
20;Dalarnas län;81;Borlänge;100009290;Kungsljuset;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;23
20;Dalarnas län;81;Borlänge;100009291;Kupolen köpcentrum;222;280;237;221;286;371;375;359;348;418;397;437;545;548;607;647;814;932;0;8044
20;Dalarnas län;81;Borlänge;100052953;Hällsjöhemmet;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;20
20;Dalarnas län;82;Säter;100009292;Stora Skedvi bibliotek;32;40;0;0;41;0;0;78;87;0;0;0;0;0;140;168;0;0;0;586
20;Dalarnas län;82;Säter;100009295;Säters bibliotek;122;125;86;47;0;107;116;122;170;181;112;100;234;236;247;354;384;267;0;3010
20;Dalarnas län;82;Säter;100033512;Folkets Hus i Säter;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36
20;Dalarnas län;82;Säter;100033519;Enbackagården;0;0;0;0;0;96;42;0;0;0;0;0;180;80;0;0;0;0;0;398
20;Dalarnas län;82;Säter;100033530;Skenshyttans Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80
20;Dalarnas län;83;Hedemora;100009299;Tjädernhuset;180;225;185;53;63;208;228;180;234;248;90;125;318;421;359;575;542;230;139;4603
20;Dalarnas län;83;Hedemora;100009301;Vikmanshyttan Kyrka/ Församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;84;0;0;0;148
20;Dalarnas län;83;Hedemora;100009302;Församlinghemmet Garpenberg;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;61;0;0;0;98
20;Dalarnas län;83;Hedemora;100009303;Långshyttans Folket Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;153;0;229;0;0;0;382
20;Dalarnas län;84;Avesta;100009304;Krylbo församlingsgård;36;70;36;0;0;44;49;58;66;59;0;0;86;95;65;122;82;0;0;868
20;Dalarnas län;84;Avesta;100009305;Avestaparken;170;225;196;82;93;281;215;296;324;254;163;196;403;411;473;494;600;372;232;5480
20;Dalarnas län;84;Avesta;100009306;Servicepunkt Horndal;23;0;36;0;0;23;0;51;0;60;0;0;64;0;100;0;91;0;0;448
20;Dalarnas län;84;Avesta;100009307;Björkhagen;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;13
20;Dalarnas län;84;Avesta;100009308;Baldersgården;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24
20;Dalarnas län;84;Avesta;100009310;Fors Folkets Hus;0;30;26;0;0;0;66;0;42;39;0;0;0;65;0;98;34;0;0;400
20;Dalarnas län;84;Avesta;100009311;PRO-lokalen;0;0;0;0;0;0;0;0;0;0;0;0;131;0;94;74;95;0;0;394
20;Dalarnas län;84;Avesta;100051320;Baldershage;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8
20;Dalarnas län;85;Ludvika;100009314;Fredriksbergs bibliotek;31;24;0;0;0;24;14;23;18;0;0;0;46;14;69;34;0;0;0;297
20;Dalarnas län;85;Ludvika;100009315;Lingongårdens samlingssal;38;53;40;0;0;69;51;31;44;41;0;0;71;72;71;73;126;0;0;780
20;Dalarnas län;85;Ludvika;100009316;Håksbergs förskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32
20;Dalarnas län;85;Ludvika;100009317;Ludvika lasarett;34;56;56;0;0;81;62;58;63;73;0;0;70;85;71;73;107;0;0;889
20;Dalarnas län;85;Ludvika;100009320;Ludvika Folkets Hus;206;202;203;55;80;306;234;269;307;271;139;123;393;398;450;599;661;368;0;5264
20;Dalarnas län;85;Ludvika;100009321;Grängesbergs bibliotek;74;81;78;0;0;132;73;98;46;91;0;0;170;103;176;137;188;0;0;1447
20;Dalarnas län;85;Ludvika;100043093;Saxdalens gymnastikhall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;163
20;Dalarnas län;85;Ludvika;100043126;Nyhammars Folkets Hus;30;49;35;0;0;56;48;54;54;58;0;0;62;74;72;79;128;0;0;799
20;Dalarnas län;85;Ludvika;100043139;Ludvika sporthall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75
21;Gävleborgs län;01;Ockelbo;100009323;Jädraås Folkets Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;114;0;0;0;0;0;114
21;Gävleborgs län;01;Ockelbo;100009324;Mobygården;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;48
21;Gävleborgs län;01;Ockelbo;100009325;Lingbogården;0;0;0;0;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;131
21;Gävleborgs län;01;Ockelbo;100009326;Informationskontoret, Ockelbo;74;105;114;21;5;92;95;135;115;111;44;40;135;151;178;267;270;112;74;2138
21;Gävleborgs län;01;Ockelbo;100009327;Bysjöstrand Äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;23
21;Gävleborgs län;01;Ockelbo;100009328;Åmots fd skola, gymnastiksalen;0;0;0;0;0;0;0;0;0;0;0;0;0;107;0;0;0;0;0;107
21;Gävleborgs län;04;Hofors;100009329;Torsåkers Bygdegård;0;55;0;0;0;0;101;0;69;0;0;72;0;124;0;153;0;0;0;574
21;Gävleborgs län;04;Hofors;100009330;Folkets Hus;101;135;137;55;59;133;146;152;158;180;67;62;177;229;307;342;372;232;39;3083
21;Gävleborgs län;21;Ovanåker;100009332;Kommunhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34
21;Gävleborgs län;21;Ovanåker;100009333;Sunnangården;42;48;44;0;0;78;80;94;101;87;63;0;129;161;154;196;193;1;0;1471
21;Gävleborgs län;21;Ovanåker;100009334;Södra skolan;86;95;57;0;0;146;124;161;159;125;87;0;198;241;231;265;308;0;0;2283
21;Gävleborgs län;32;Nordanstig;100009335;Hasselagården;0;0;0;0;0;0;0;81;0;0;0;0;0;0;98;0;0;0;0;179
21;Gävleborgs län;32;Nordanstig;100009336;Harmånger bibliotek;0;0;29;0;0;0;136;0;0;0;0;0;0;243;0;0;0;0;0;408
21;Gävleborgs län;32;Nordanstig;100009337;Bergsjögården, lilla salen;37;37;0;32;38;69;44;41;54;73;37;64;189;50;102;102;173;108;23;1273
21;Gävleborgs län;32;Nordanstig;100009338;Strömshall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;Gävleborgs län;32;Nordanstig;100009339;Gnarpsviljan, gymnastiksalen;0;0;0;0;0;0;0;0;189;0;0;0;0;0;0;334;0;0;0;523
21;Gävleborgs län;32;Nordanstig;100009340;Älgeredsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;Gävleborgs län;32;Nordanstig;100009341;Ilsbo skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;Gävleborgs län;32;Nordanstig;100009342;IOGT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;Gävleborgs län;32;Nordanstig;100009343;Folkets Hus, Stocka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
21;Gävleborgs län;61;Ljusdal;100009344;Ljusdals kommunhus;153;180;182;71;71;187;185;180;197;218;110;96;239;362;382;424;607;272;176;4292
21;Gävleborgs län;61;Ljusdal;100009345;Färila Bibliotek;21;36;0;0;0;48;133;53;52;0;0;0;72;185;74;74;0;0;0;748
21;Gävleborgs län;61;Ljusdal;100009346;Los Bibliotek;7;12;0;0;0;0;33;7;35;0;0;0;0;30;30;53;0;0;0;207
21;Gävleborgs län;61;Ljusdal;100009347;Ramsjö Bibliotek;0;16;0;0;0;0;27;0;23;0;0;0;0;26;0;16;0;0;0;108
21;Gävleborgs län;61;Ljusdal;100009348;Järvsö Folkets Hus;50;38;0;0;0;81;102;52;48;0;0;0;92;226;78;94;0;0;0;861
21;Gävleborgs län;80;Gävle;100009349;Knutpunkten Bergby;56;0;71;0;0;99;99;83;0;79;0;0;90;89;125;0;157;0;0;948
21;Gävleborgs län;80;Gävle;100009350;Konstcentrum/Silvanum;179;216;203;0;0;245;225;233;221;251;0;0;393;416;504;528;650;0;0;4264
21;Gävleborgs län;80;Gävle;100009351;Valbo bibliotek;80;149;111;0;0;187;169;132;189;140;0;0;306;208;224;385;252;0;0;2532
21;Gävleborgs län;80;Gävle;100009352;Bomhus bibliotek;120;222;116;0;0;280;152;135;287;154;0;0;345;169;167;414;219;0;0;2780
21;Gävleborgs län;80;Gävle;100009353;Stadsbiblioteket;224;204;139;85;95;200;251;211;202;234;232;210;394;396;492;641;728;646;113;5697
21;Gävleborgs län;80;Gävle;100009354;Stadshuset;263;307;237;176;173;295;313;324;299;393;269;331;456;451;497;520;614;444;643;7005
21;Gävleborgs län;80;Gävle;100009355;Sätra bibliotek;114;136;130;0;0;145;121;107;137;147;0;0;192;199;253;291;278;0;0;2250
21;Gävleborgs län;80;Gävle;100009356;Andersbergs bibliotek;73;102;73;0;0;92;101;59;118;69;0;0;191;207;124;257;195;0;0;1661
21;Gävleborgs län;80;Gävle;100009357;Gävle sjukhus;91;127;119;0;0;129;127;140;145;168;0;0;194;196;302;345;407;0;144;2634
21;Gävleborgs län;80;Gävle;100009358;Forsbacka bibliotek;25;34;42;0;0;108;0;69;34;42;0;0;118;0;75;83;73;0;0;703
21;Gävleborgs län;80;Gävle;100009359;Hille bibliotek;64;0;0;0;0;115;217;101;0;0;0;0;175;306;172;0;0;0;0;1150
21;Gävleborgs län;80;Gävle;100009360;Hedesunda bibliotek;31;29;26;0;0;68;0;64;35;55;0;0;127;0;107;83;89;0;0;714
21;Gävleborgs län;81;Sandviken;100009362;Ica, Storvik;0;118;0;0;0;0;153;0;160;0;0;0;0;192;0;138;174;0;0;935
21;Gävleborgs län;81;Sandviken;100009363;Sockenstugan;24;0;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;138
21;Gävleborgs län;81;Sandviken;100009364;Gullhedskolan;0;0;0;112;0;0;0;0;0;0;193;0;0;0;0;0;0;129;0;434
21;Gävleborgs län;81;Sandviken;100009366;Åshammar IK klubbstuga;0;61;0;0;0;0;54;0;0;0;0;0;0;90;0;0;0;0;0;205
21;Gävleborgs län;81;Sandviken;100009367;Årsunda, Kvarterslokal;0;0;0;0;0;90;0;0;0;0;0;0;0;0;110;0;0;0;0;200
21;Gävleborgs län;81;Sandviken;100037344;Stadshuset;155;355;195;173;125;273;283;267;562;286;260;303;579;642;749;786;842;429;411;7675
21;Gävleborgs län;81;Sandviken;100037365;Björksätraskolan, biblioteket;0;0;105;0;0;0;0;0;127;129;0;0;121;0;0;170;0;0;0;652
21;Gävleborgs län;82;Söderhamn;100009368;Rådhuset, Söderhamn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;376;376
21;Gävleborgs län;82;Söderhamn;100009369;Trönö, församlingshemmet;0;0;0;0;0;0;0;0;0;0;0;0;0;95;100;83;0;0;0;278
21;Gävleborgs län;82;Söderhamn;100009370;Stadshotellet Söderhamn;241;269;219;109;77;287;302;268;293;328;165;181;435;461;485;483;444;235;0;5282
21;Gävleborgs län;82;Söderhamn;100009371;Folkets Hus, Ljusne;0;0;0;0;0;55;62;81;47;58;0;0;58;96;55;108;89;0;0;709
21;Gävleborgs län;82;Söderhamn;100009372;Idrottsgården Holmsveden;0;0;0;0;0;0;0;0;0;0;0;0;0;64;80;0;0;0;0;144
21;Gävleborgs län;82;Söderhamn;100009373;Variant, Bergvik;0;0;0;0;0;76;81;92;68;86;0;0;102;120;74;135;132;0;0;966
21;Gävleborgs län;82;Söderhamn;100060585;Bygdegården Stråtjära;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;76;148;332
21;Gävleborgs län;83;Bollnäs;100009374;Ängslunda;0;0;0;0;0;85;67;57;72;74;0;0;78;104;108;129;111;0;0;885
21;Gävleborgs län;83;Bollnäs;100009375;Bollnäs Kundcenter, Stadshuset;165;181;155;66;55;178;160;181;224;245;121;130;289;294;409;441;524;279;178;4275
